#Row	GivenPot	Error
976	0	1.15484e-07
977	0	2.14204e-08
978	0	9.31323e-10
979	0	1.86265e-09
980	0	1.31316e-07
981	0	9.49949e-08
982	0	2.2538e-07
983	0	8.00937e-08
984	0	4.09782e-08
985	0	1.10827e-07
986	0	9.96515e-08
987	0	2.09548e-07
988	0	2.26311e-07
989	0	6.61239e-08
990	0	1.76951e-08
991	0	1.50874e-07
992	0	2.02097e-07
993	0	7.82311e-08
994	0	5.27129e-07
995	0	4.00469e-08
996	0	1.27591e-07
997	0	3.91155e-08
998	0	1.83471e-07
999	0	3.11993e-07
1000	0	1.14553e-07
1001	0	6.61239e-08
1002	0	6.51926e-09
1003	0	1.71363e-07
1004	0	1.02445e-08
1005	0	2.75671e-07
1006	0	9.31323e-10
1007	0	1.62981e-07
1008	0	3.01749e-07
1009	0	1.56462e-07
1010	0	4.17233e-07
1011	0	2.94298e-07
1012	0	2.24449e-07
1013	0	9.49949e-08
1014	0	2.61702e-07
1015	0	1.95578e-08
1016	0	9.68575e-08
1017	0	1.16415e-07
1018	0	1.90921e-07
1019	0	6.23986e-08
1020	0	6.51926e-09
1021	0	1.17347e-07
1022	0	2.90573e-07
1023	0	1.93715e-07
1024	0	6.51926e-08
1025	0	2.5332e-07
1026	0	2.87779e-07
1027	0	3.35276e-08
1028	0	1.50874e-07
1029	0	5.4203e-07
1030	0	7.63685e-08
1031	0	9.77889e-08
1032	0	2.44938e-07
1033	0	1.06171e-07
1034	0	1.85333e-07
1035	0	9.77889e-08
1036	0	7.54371e-08
1037	0	1.43424e-07
1038	0	1.33179e-07
1039	0	2.7474e-07
1040	0	7.63685e-08
1041	0	3.40137e-21
#Error maximum on element 425 and its magnitude is 1.36339e-06.
