#EleNb	X	Y	Z	Solution	Assigned	Total
137	-0.105	0.001695	-0.045	1.477373536110897e-07	0	1.477373536110897e-07
138	-0.105	0.001695	-0.075	1.584991128510055e-07	0	1.584991128510055e-07
139	-0.105	0.001695	-0.105	1.89319015536049e-07	0	1.89319015536049e-07
140	-0.105	0.001695	-0.135	3.876372870711698e-07	0	3.876372870711698e-07
141	-0.075	0.001695	0.135	3.632810111396663e-07	0	3.632810111396663e-07
142	-0.075	0.001695	0.105	1.584991128503792e-07	0	1.584991128503792e-07
143	-0.075	0.001695	0.075	1.245522980055308e-07	0	1.245522980055308e-07
144	-0.075	0.001695	0.045	1.124374852993093e-07	0	1.124374852993093e-07
145	-0.075	0.001695	0.015	1.080149115485552e-07	0	1.080149115485552e-07
146	-0.075	0.001695	-0.015	1.08014911545706e-07	0	1.08014911545706e-07
147	-0.075	0.001695	-0.045	1.124374853000802e-07	0	1.124374853000802e-07
148	-0.075	0.001695	-0.075	1.245522980045311e-07	0	1.245522980045311e-07
149	-0.075	0.001695	-0.105	1.584991128488755e-07	0	1.584991128488755e-07
150	-0.075	0.001695	-0.135	3.632810111232524e-07	0	3.632810111232524e-07
151	-0.045	0.001695	0.135	3.545617073581688e-07	0	3.545617073581688e-07
152	-0.045	0.001695	0.105	1.477373536139228e-07	0	1.477373536139228e-07
153	-0.045	0.001695	0.075	1.124374852990681e-07	0	1.124374852990681e-07
