#Row	GivenPot	Error
441	0	1.17581e-10
442	0	1.17183e-10
443	0	1.21958e-10
444	0	2.42864e-11
445	0	4.56311e-11
446	0	1.58835e-10
447	0	1.82936e-10
448	0	8.2153e-11
449	0	3.28271e-12
450	0	3.52003e-11
451	0	4.08278e-11
452	0	2.2979e-11
453	0	8.94858e-11
454	0	4.9809e-11
455	0	1.06851e-10
456	0	1.28935e-10
457	0	1.66565e-10
458	0	8.05613e-11
459	0	1.2615e-10
460	0	1.13189e-10
461	0	6.49436e-12
462	0	2.88765e-11
463	0	3.60529e-11
464	0	1.41682e-11
465	0	1.84031e-11
466	0	1.2902e-10
467	0	1.42634e-10
468	0	1.89189e-10
469	0	1.4559e-10
470	0	1.61052e-10
471	0	9.57812e-12
472	0	3.75024e-11
473	0	1.17524e-11
474	0	7.99645e-11
475	0	3.82698e-11
476	0	7.88845e-11
477	0	8.11866e-11
478	0	1.32857e-10
479	0	1.42521e-10
480	0	1.00229e-10
481	0	1.02744e-11
482	0	7.8586e-12
483	0	3.66072e-11
484	0	8.99973e-11
485	0	7.8046e-11
486	0	7.93676e-11
487	0	5.06617e-11
488	0	1.0786e-11
489	0	7.14806e-12
490	0	3.26139e-11
491	0	4.20215e-11
492	0	2.61622e-11
493	0	2.75975e-11
494	0	1.51346e-11
495	0	9.11911e-11
496	0	4.35705e-11
497	0	4.23341e-11
498	0	2.5139e-11
499	0	3.17897e-11
500	0	6.76579e-11
501	0	3.16822e-09
502	0	1.33618e-08
503	0	1.25806e-08
504	0	4.32628e-08
505	0	6.45859e-08
506	0	1.72613e-08
507	0	2.80006e-08
508	0	1.77533e-08
509	0	4.20766e-08
510	0	1.17045e-08
511	0	2.2223e-08
512	0	7.31234e-10
513	0	3.94643e-08
514	0	3.08501e-09
515	0	2.10134e-08
516	0	7.40974e-08
517	0	3.12493e-08
518	0	6.39441e-08
519	0	2.48376e-08
520	0	7.28869e-09
521	1100	2.02363e-11
522	1100	5.75255e-11
523	1100	5.13865e-11
