#Row	GivenPot	Error
487	3000	2.3324e-09
488	3000	1.04592e-11
489	3000	1.33832e-09
490	3000	9.49967e-10
491	-3000	2.52339e-09
492	-3000	5.0286e-09
493	-3000	2.2801e-09
494	-3000	1.52932e-09
495	-3000	7.85349e-10
496	-3000	1.62208e-09
497	-3000	2.94176e-09
498	-3000	8.23093e-11
499	-3000	1.23282e-09
500	-3000	4.62478e-10
501	0	4.53736e-08
502	0	5.30735e-07
503	0	9.17091e-08
504	0	6.6585e-08
505	0	7.17228e-09
506	0	1.5865e-07
507	0	1.35413e-07
508	0	1.12341e-07
509	0	1.97324e-07
510	0	2.27243e-07
511	0	8.57696e-08
512	0	4.90922e-07
513	0	2.89606e-08
514	0	8.6525e-08
515	0	2.10589e-08
516	0	1.46399e-07
517	0	2.48754e-07
518	0	4.21423e-08
519	0	9.3889e-08
520	0	2.07685e-07
521	0	2.87497e-09
522	0	1.79847e-09
523	0	1.53699e-09
524	0	3.85982e-11
525	0	5.84406e-10
526	0	2.54471e-09
527	0	1.37203e-09
528	0	1.70991e-09
529	0	2.68761e-09
530	0	1.95142e-10
531	0	5.78524e-09
532	0	2.67113e-09
533	0	1.53483e-09
534	0	9.03184e-10
535	0	2.60257e-09
536	0	1.79176e-09
537	0	9.26376e-10
538	0	1.08406e-09
539	0	2.19698e-10
540	0	1.38692e-09
541	0	6.76719e-10
542	0	4.48785e-09
543	0	2.65976e-09
544	0	4.40552e-11
545	0	2.81767e-09
546	0	3.40338e-09
547	0	1.29154e-09
548	0	1.70081e-09
549	0	1.54063e-09
550	0	1.04416e-09
551	0	1.49743e-09
552	0	1.81302e-09
553	0	1.57666e-09
554	0	7.02185e-10
555	0	1.67762e-09
556	0	2.39021e-09
557	0	5.44843e-10
558	0	7.95753e-10
559	0	3.63288e-10
560	0	7.59938e-10
561	0	2.91806e-09
562	0	8.58164e-10
563	0	1.92671e-09
564	0	2.93716e-09
565	0	1.753e-09
566	0	2.49287e-09
567	0	4.63787e-10
568	0	6.72516e-10
569	0	2.71672e-09
570	0	3.98819e-09
571	0	3.95681e-09
572	0	6.49889e-10
573	0	8.41835e-11
574	0	2.33871e-09
575	0	2.04949e-09
576	0	4.21496e-10
577	0	3.05646e-10
578	0	3.71943e-09
579	0	2.00958e-09
580	0	3.3811e-09
581	0	4.20056e-09
582	0	2.29703e-10
583	0	3.57755e-09
584	0	9.47294e-10
585	0	6.37955e-10
586	0	1.58929e-09
587	0	1.81723e-09
588	0	1.80404e-09
589	0	1.36748e-09
590	0	1.12237e-09
591	0	5.76976e-11
592	0	5.49204e-09
593	0	4.99545e-09
594	0	2.40976e-09
595	0	1.20002e-09
596	0	1.73203e-10
597	0	1.09543e-09
598	0	8.51797e-10
599	0	1.29204e-10
600	0	6.46294e-11
601	0	7.23448e-10
602	0	1.70308e-09
603	0	4.46067e-09
604	0	1.41205e-09
605	0	2.17318e-09
606	0	1.75391e-09
607	0	2.71429e-10
608	0	1.54347e-09
609	0	3.74581e-09
610	0	2.17769e-10
611	0	1.13287e-10
612	0	3.23467e-09
613	0	3.38383e-09
614	0	2.43068e-09
